"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD"
"2531","PstI.TP98839",1,25165051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1629","PstI.TP543090",1,25480362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2016","PstI.TP757921",1,26848011,1.23252162727744,2.73519220250669,1.16887571763219,1.21389103269113,0.409582854944958,0.03010216238423,1.30095822926524,1.13563503508563,0.787732324933643,1.01450580882877,1.47044752905847,1.00590656477108,0.753949395722207,1.50220834526438,0.058543458174479,0.00183995752481851,0.067783545652378,0.0611095333463624,0.389419007039637,0.933034790130546,0.0500082630947081,0.0731753763790864,0.163030055001249,0.0967150790609744,0.0338495165978264,0.0986491699157086,0.176218136497756,0.0314623859846274
"1117","PstI.TP288641",1,27158173,0.802640818572732,1.17227673729942,1.86938416761079,0.709158983018714,0.0198032260133223,0.128713691469521,0.307507850577621,0.123901089353319,0.467318869133953,0.28652069400757,0.349152530413092,0.0158805842401011,0.0562610999172926,0.224025290223027,0.157528515883803,0.0672547964632901,0.0135087707754902,0.195362415789426,0.955425380552263,0.743509134578133,0.492597438770903,0.751794095762925,0.340942491774783,0.516986623117343,0.447556088491408,0.964094079260757,0.878494203122652,0.597000520505619
"1168","PstI.TP309238",1,27158767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"916","PstI.TP176880",1,28241729,0.108442566113587,0.00169767245377995,0.428125362877024,0.0485782386153216,0.518742679512472,0.0918446740058055,0.151926114221671,0.238588978299161,0.0831103674359343,0.811099638548722,1.02343479555193,0.784866510718219,0.0834902353249985,0.0244644573439855,0.779035832434286,0.996098595047918,0.373142431442261,0.894173431121964,0.302870741274352,0.809385325147453,0.704812967393957,0.577312580734261,0.825828054883561,0.154489995829239,0.0947469425739278,0.164109411949068,0.82510603695034,0.945225746540911
"2334","PstI.TP896979",1,28970255,0.12533673662531,0.265528857363422,0.13145822316249,0.023514302197917,0.0518189094208117,0.084058378428373,0.0991417004269606,0.0255437898025194,0.0477517945419723,0.0819602612063666,0.0251374442539721,0.0703198933047285,0.0246202046415944,0.104671941311601,0.749312993164909,0.542589196959205,0.738825330673652,0.94729598761284,0.887526012353884,0.824027340742467,0.795899624075135,0.942879536362144,0.895876625469902,0.828017925504098,0.943762149919236,0.850511336459641,0.944886829130089,0.785829012380744
"868","PstI.TP150197",1,30650620,0.0457098531854668,0.174407310640249,0.315787189362606,0.502082207785613,0.339289898956115,0.182036653684981,0.297749885319968,0.363702650786113,0.155716001880394,0.0568000926376944,0.00424711003780151,1.22668203239221,0.645164850462554,0.328214881054003,0.900098725613485,0.669256640995517,0.483295565910195,0.314715253188531,0.457836171256434,0.657602334541099,0.503790663506309,0.432810062486439,0.698689148402203,0.877404600800915,0.990268329913776,0.0593359592313128,0.226378485201194,0.469661671007558
"1174","PstI.TP31070",1,30825121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1557","PstI.TP510044",1,31327463,0.115140875067197,0.0124675139024623,0.0996170803534106,0.257513795396068,0.218900091089409,0.00395936006108322,0.0795780091264376,0.0177786144943773,0.0985160846440182,0.21048820378182,0.29855723054255,0.00475945228689589,0.52101895752645,0.310295583801702,0.767112615441313,0.971700634013311,0.795028906803793,0.552695851241343,0.604087582997056,0.990924668230275,0.832572363697596,0.959889819262251,0.797046970403584,0.615902257899715,0.502854996160783,0.989100787669821,0.301287450537312,0.489445585959626
"491","PstI.TP1104697",1,34536264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1016","PstI.TP231608",1,46403489,0.374639106082236,0.24275745971365,0.900339785040024,0.389708005868804,0.198099055893453,0.195834922823679,0.0723227392865943,0.116628847777493,0.0692412456146981,0.131677579289733,0.159247727303081,0.0355447095545572,1.10941524693698,0.533622732965412,0.422047074205424,0.571797879280171,0.125794083394428,0.407654268500742,0.63372515180892,0.637037615596553,0.84659804395794,0.764488843967977,0.852626358262131,0.738452254458605,0.693030379575875,0.92141502642908,0.0777292993606866,0.29266936617974
"701","PstI.TP1213378",1,46786394,0,0,0,0,0,0,0,0,0.645632204067435,0,0,0,0,0,1,1,1,1,1,1,1,1,0.22613500548923,1,1,1,1,1
"1112","PstI.TP286748",1,49731278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1061","PstI.TP261824",1,50142562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"652","PstI.TP1189297",1,50142670,0.496774728276678,0.208132028185671,0.150687187564622,0.906809322673882,0.114899305659382,0.158478543242256,0.113608287392912,0.280675072969207,0,0.00705077270493672,1.29292583376794,0.40517479076303,0.528491293458005,0.0527462607286548,0.318584961670331,0.619252789812821,0.70682648199153,0.123934060054008,0.767539428342822,0.694258901429397,0.769824471669698,0.523992326425791,1,0.983896073249103,0.0509417858985534,0.393391714988529,0.296147933521558,0.885632895268897
"596","PstI.TP1162168",1,50144561,0.377328309620881,0.968483510881781,0.695113900736865,0.474305461207128,0.17526114556149,0.539829563186293,0.0631581400806775,0.0198478543581594,0.225142275436885,0.225618577819084,0.276177226908988,0.143443717893904,0.0863587811535313,0.175806154478927,0.419441782548363,0.107526742493884,0.201783708393781,0.335501556075826,0.667942156573288,0.28851635497572,0.864653014485744,0.955327205547987,0.595467035796906,0.594814329146917,0.529447342909217,0.718714293648881,0.819674111979368,0.667104462051283
"716","PstI.TP122157",1,50223254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"553","PstI.TP1138376",1,51888724,0.0256961776760667,0.215926866028901,0.0914309458325423,0.0684349771609951,0.276132161112373,0.279061867183332,0.0129734354649622,0.0623371178988065,0.00892266700309638,0.621498273217885,0.0221542143278783,0.463931188951632,0.151986970584176,0.16132064264611,0.942548751127147,0.608237418128187,0.810156748871508,0.854210730804969,0.529502285362459,0.525942338225235,0.970569332343594,0.866289164103256,0.979664414611767,0.239057144038781,0.950267301791065,0.343612386665505,0.704714211019694,0.689730383054787
"1518","PstI.TP481755",1,51889649,0.228707057313299,0.369005051489287,0.539225945157794,0.181476538105766,0.20194577572738,0.184531778486632,0.172863928885687,0.0422877596256383,0.211899819273407,1.15054208381331,0.531380877224616,0.0732389420332479,0.520181945562496,0.155548389515093,0.5905993201254,0.42755791298967,0.288917637430942,0.658451000486172,0.628136780564516,0.65383508539563,0.671639254830813,0.907219215677954,0.613903600829719,0.0707062681883836,0.294184050148512,0.844813913867284,0.301868679129235,0.698958853745411
"1468","PstI.TP452799",1,52828554,0.0566491509023068,0.0900736088135081,0.146512259268023,0.10704938058923,0.407361255484805,0.0520102426776527,0.14344488771443,0.00156327860010356,0.0618312331970829,0.764622563890119,0.308221837032407,0.0292211073827845,0.0236663260906098,0.205488574673222,0.877709601200213,0.812692760741866,0.713654059805777,0.781538936207705,0.391416153285096,0.887135089032297,0.718712357714542,0.996406888728194,0.867298842546152,0.171940203380306,0.491788266733265,0.934929562963198,0.946964446626198,0.623033537847149
"1650","PstI.TP548667",1,53141843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"544","PstI.TP1134497",1,53143016,0.277773014652336,0.228834925357199,0.333476086981906,0.244810620814847,0.000877089360307522,0.455239580330358,0.128820351473698,0.190711090035726,0.116897343399244,0.193259427027352,0.0901119830868751,0.891881684902285,0.0602165251558879,1.53329078212732,0.527505491755881,0.590425457305022,0.464006338283921,0.569101039904959,0.997982465078883,0.350558433605167,0.74332655581331,0.644597935101911,0.764016357028446,0.640826662624169,0.812620954357755,0.128267997631136,0.870529463962223,0.0292893152075401
"1325","PstI.TP378778",1,54121051,0.160533279703029,0.314617504213281,0.182353438790367,0.000471737945081644,0.35469348009397,0.403872396268366,0.508835743228148,0.21575984338811,0.297388850782089,0.986457163410518,0.161495105919025,0.00632490260479506,0.356599557690656,0.200273219055315,0.690981977877636,0.484598980113473,0.657122838080459,0.99891437295974,0.44188221255681,0.394573217936748,0.309859101182442,0.608471381398195,0.504209645233977,0.103167483355735,0.689453362603217,0.985541910201965,0.439947082782081,0.630560527660865
"1821","PstI.TP665437",1,54999161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"607","PstI.TP1167747",1,56262223,0.909857404572144,0.47857949162244,1.37582655635085,1.3849373647882,0.656620568946598,0.0214912048523761,0.266318782623883,0.336895387010373,0.316744326333654,0.086077568776632,0.326270623723751,0.282212888207132,0.774317121357365,0.033165210472447,0.123067278125347,0.332215972088378,0.0420894687013194,0.0412156957284743,0.220485193985075,0.951719121729726,0.541603194653268,0.460367453681567,0.482231608825839,0.820205035484028,0.471768974291728,0.52214017668606,0.168144582278866,0.926477314014363
"322","PstI.TP1007712",1,56295361,0.348638832603861,0.471623615079264,0.319870151392781,0.369877749451466,1.08957376130838,0.875661969792068,0.626652221204294,0.873025373588015,0.437576772535138,0.653193532560406,0.00492771187845676,1.41262267158846,0.147224129072665,0.335744153255973,0.448085785775389,0.337579748211284,0.478773218117072,0.426699614549711,0.0813628660976982,0.133149037139533,0.236236923823196,0.133959841930885,0.3651095791962,0.222231934848373,0.988717652570665,0.0386702810444466,0.712485238512067,0.461589420914457
"1169","PstI.TP309283",1,56385216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"269","NsiI.TP742789",1,56568036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2157","PstI.TP822327",1,56871868,0.315079160119676,0.0161437334967941,0.061913937602197,0.521075041186304,1.12900016952784,0.883741703103101,0.210974808197391,0.246538377812939,0.558777570401455,0.263854609376355,0.910461757086302,0.263006743877469,0.434834532803517,0.076223845149397,0.48408412411942,0.963510088892855,0.867133695144119,0.301248545571653,0.0743018847857545,0.130694796509142,0.615212557860095,0.566841478560116,0.276199208439865,0.544684968843088,0.122896140115988,0.545749386437044,0.367422262560565,0.839027421437485
"1320","PstI.TP377200",1,56910407,0.518086920100556,0.732899727339639,0.466151424230118,0.20114060409718,0.242160603819671,0.116654224475897,0.273197441820333,0.15564094202606,0.244076317093825,1.16710920263211,0.197862334249268,0.158650620471796,0.528651039841758,0.569591222606723,0.303328403915707,0.184969563912287,0.341860226292183,0.629302411393656,0.57258424790622,0.764444174655219,0.533092482369467,0.698809914472463,0.570064088053041,0.0680598201879304,0.634070671631172,0.693983874946542,0.296039021564975,0.269406938952796
"395","PstI.TP1041006",1,57001520,0.34483250135637,0.795766677291104,0.633174065126591,0.452281240793567,0.410274016122578,0.252024237594816,0.336770300682409,0.275312629268668,0.23699938905057,0.0208273719568734,0.0159437180039043,0.0315857865170619,0.201858463576824,0.0452372747550044,0.452030249732164,0.160041761467741,0.232715834620225,0.352954529171181,0.388799756156072,0.559726362785142,0.460500068693867,0.530502421664324,0.579429511546335,0.953174966974159,0.963953938258514,0.929852822081756,0.628263076174582,0.90107870297178
"805","PstI.TP1282088",1,57117988,0.242340332284278,0.23812011149476,0.0224432421728933,0.135436735522813,0.477275485507707,0.106905509940751,0.0087667785745237,0.0563265854368774,0.396242980852196,0.0492418032792371,0.263615651477053,0.442637522836763,0.256451972114724,1.5197776344439,0.572347338617979,0.577936187259438,0.949635098644178,0.732087960034335,0.333214977845863,0.781797882946931,0.980016124717732,0.878361748498654,0.40156607815655,0.892808254127872,0.544984748360025,0.360879720028775,0.554048811862942,0.0302149837876124
"2124","PstI.TP807213",1,57183105,0.425226246565912,0.18017433034066,0.730983976381951,0.321719897309606,0.368992007243134,0.17315413051108,0.477119068864248,0.361868431974436,0.321512791674918,0.134544816688428,1.56748657183083,0.287182089449678,0.977883254408255,0.591880070739484,0.375641662042858,0.660428291979268,0.18578730014339,0.476738364980486,0.427570755092555,0.671190606033755,0.333335011043586,0.434641877496472,0.47696576540084,0.733593007940227,0.0270715690657114,0.516199893433573,0.105224469671182,0.25592925311249
"604","PstI.TP1165736",1,57192298,0.0225892805448822,0.0198882728657836,0.123392109418463,0.0387300343520538,0.079225518803416,0.770851482110442,0.261797075366494,0.13944578002375,0.023100629233169,0.00171053632121934,0.135607482523632,0.228762618360396,0.6968424090146,0.719337981663907,0.949315822542409,0.955238300197329,0.752675692097762,0.914681648164343,0.833248386173647,0.169491732083483,0.547271616501388,0.725361030940918,0.94819873320853,0.996069090895672,0.731800189272531,0.590523767202064,0.20098219776816,0.190836752871761
"1070","PstI.TP264010",1,57283338,0.573078099871871,0.308421936952805,0.471896207031916,0.325643675989721,0.866799566940231,2.38554717654691,0.52644365539318,0.298788997235207,0.4219840265174,0.280034557923492,0.0358918298791074,0.174738282243722,0.464723724622711,0.411096784773558,0.267252576086119,0.491561728910923,0.337367927308148,0.472450512037707,0.135894047217709,0.00411578635904673,0.297547526679953,0.502586712883256,0.378456504205976,0.524765701638369,0.920678857516682,0.668746801310956,0.342985906810309,0.388063874310119
"1450","PstI.TP445858",1,57330069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"273","NsiI.TP755202",1,57718474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2356","PstI.TP9065",1,57881166,0,0,0,0,0,0,0,0,0.0570169784472786,0,0,0,0,0,1,1,1,1,1,1,1,1,0.876966536063419,1,1,1,1,1
"1909","PstI.TP708344",1,57964831,0.0129904624265995,0.302114814146897,0.12753617199363,0.0996347562544975,0.634757867542098,0.261154827805453,0.0302203876870707,0.0550032957282848,0.0197113121888285,0.220189158092177,0.0205560042026029,0.0208334934623389,0.482702974694973,0.239234339828332,0.970531280921058,0.498752615128044,0.745527775109388,0.79499654957401,0.231868702860736,0.548081536719398,0.932780830404355,0.881042187022365,0.955627607607425,0.602297196824329,0.953770741937081,0.953161531793904,0.329076617998009,0.5764553314275
"1937","PstI.TP720409",1,58165134,0.00820808794200381,0.190431867793334,0.0288127382871216,0.527094959881996,0.111449108868215,0.190881201397809,0.0017745068074221,0.023449953923002,0.166775502840624,0.0629093292232144,0.43676747173369,0.418030867791987,0.672010961265829,0.147419110177883,0.981277660795359,0.645012501623655,0.935809094973744,0.29710163384563,0.773661331996835,0.644345498184776,0.995922383225887,0.947436356374842,0.68112135555608,0.865148523190082,0.365790589369795,0.381917124841604,0.212808533403287,0.712165432517177
"1158","PstI.TP306310",1,58165810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1737","PstI.TP607895",1,58398018,0.086232372578744,0.00665541541399919,0.0250204113407741,0.138803915279976,0.399614104111832,0.0891790685605661,0.375319981898759,0.220513450127986,0.61264036679134,0.169856978426329,0.185421846276392,0.0665158361619695,0.11601069050557,0.276769404422347,0.819912726378871,0.984792164757468,0.944016507554005,0.726433869568893,0.398461069118778,0.814368433906828,0.421385917969813,0.601847623351408,0.243983037160359,0.676305659258637,0.65249645082323,0.857993828170446,0.765577761371198,0.528725912708928
"2501","PstI.TP975092",1,59040624,0.160477449540069,0.252004389652769,0.277444907299048,0.0500088939046326,0.200765663776284,0.212593170048069,0.243767506752634,0.0147744748870269,0.362156666437801,0.215386366080599,0.110673026861068,0.393114875440174,0.364541318107272,0.0749703612681915,0.691070811878044,0.559751943746302,0.527904170151258,0.891232686417426,0.629845942889403,0.612924286193433,0.570469583162908,0.966552670564669,0.43435350817577,0.608994869501656,0.775045096843053,0.404468891287701,0.431975068221276,0.841452565206761
"1641","PstI.TP546331",1,59140499,0.087153776459951,0.0778439360055842,0.030237529241638,0.0564251008862913,0.159102374653405,0.229531572551751,0.166419076267051,0.312116266907557,0.000462124856327711,0.180984674386532,0.114043593652449,0.827245545987453,0.148111045179128,0.01929588359437,0.818175034654121,0.835903346658224,0.932744014376001,0.878162523336334,0.693262366545997,0.589479121267495,0.681680583013945,0.487397989151976,0.998936484129011,0.659197156931947,0.76905324031342,0.148851924506583,0.711031686024056,0.956542159796513
"1542","PstI.TP502131",1,59426545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2145","PstI.TP816116",1,59685970,0.0969115663616034,0.09571342156226,0.124571459566828,0.289666353714221,0.275538071130164,0.0314767004622697,0.292920413828468,0.0865172558668976,0.128631804541983,0.259685026212067,0.147483797347131,0.561111335308971,0.525127897255083,1.03511160934687,0.79999713862214,0.802207242260174,0.750634533250848,0.513255540604094,0.530227109814053,0.930086411777875,0.509424216494794,0.819375066220499,0.743649337646289,0.549939575108757,0.712059365005163,0.274718979593067,0.298450357015838,0.0922334365969261
"133","NsiI.TP45219",1,60042018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2049","PstI.TP773822",1,60097008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1476","PstI.TP457393",1,60097068,2.11068906977401,1.14496015871978,0.888467969707041,2.20954820046883,1.86336300875104,1.1852391798308,2.16796860090592,2.54827519717468,1.86332183456424,1.08596381171276,0.529521351359711,0.0864877791041271,1.49218913801224,0.538468700981798,0.0077501646707252,0.071620911074618,0.129280204464139,0.00617236783642264,0.0136973638169134,0.065277095183972,0.006792527401942,0.00282959841036547,0.0136986624853869,0.0820419904291685,0.295446363366007,0.819430681350604,0.0321966630073362,0.289421839196933
"647","PstI.TP1185674",1,60148122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63","NsiI.TP337751",1,60167980,0.0103427988662188,0.0914782665407731,0.144003459769252,0.226522988806094,0.436450132718012,0.214810689051512,0.0981095554001103,0.169937154441869,0.176446505155822,0.811740387286004,0.933743613686167,0.718092781468645,0.320756766172706,3.17688237875949,0.976466168939127,0.81006847903572,0.71778857304829,0.593576927147328,0.366057970260967,0.609802655076317,0.797793410012742,0.676180816575947,0.666121566722327,0.154262232672092,0.116481347562772,0.191384701237528,0.47779679675553,0.00066545335847117
"297","NsiI.TP94007",1,60313546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"339","PstI.TP1014707",1,60949616,0.0693848556337929,0.0873864914855268,0.262890212984023,0.36992406574665,0.289109086278206,0.376035668180051,0.67332984778134,0.734973753537389,1.19825039798815,0.0803903698637149,0.576763760819978,0.004265549559336,0.395150502277397,0.0374540670416652,0.852344463257467,0.817736736153521,0.545895842814489,0.426654110652422,0.51391455008741,0.4206920759378,0.212163246457988,0.184088325135922,0.0633504350977382,0.831016467972353,0.264994121080664,0.990226285431719,0.402577499211487,0.917372955792422
"2057","PstI.TP774975",1,61157443,0.294983332772474,0.161281034174862,0.144861024489173,0.328553973589011,0.825268292363086,0.106005629112797,0.318116474907569,0.169284060348462,0.166347847100971,0.183351558146309,0.0051285652602548,0.481426644644819,0.491816573581166,0.610871582063757,0.507010165790263,0.689793290627879,0.716372614880417,0.469295107268781,0.149531161803342,0.78341948839992,0.480710407808092,0.67719842543279,0.681792395444285,0.655614336520919,0.988260494172409,0.330045150121867,0.322242951292553,0.244978752033143
"748","PstI.TP1246681",1,61289286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1299","PstI.TP365645",1,61353360,0.835607971389761,0.784775089507749,1.67886133746932,0.511999765921655,1.14915378554116,1.3616412883325,0.796508561988406,0.804543917243613,0.718255602221018,0.392278056841379,0.78191568441808,0.391958320147069,0.155508564909456,0.740824300124966,0.146013169613585,0.164143961456231,0.0209478117559171,0.307609847271214,0.070932654791008,0.0434869262290342,0.159768603083638,0.156839728832317,0.191312962908498,0.40524899189111,0.165228254750808,0.405547454541032,0.699022950891862,0.181625030348849
"393","PstI.TP1040444",1,61649660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1521","PstI.TP483846",1,61901448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1120","PstI.TP288904",1,62080065,0.0284029941360003,0.146719871245759,0.0472916040985877,0.293981691721096,0.607258760942453,1.06957884920761,0.134280331174423,0.256029815320195,0.284848533872643,0.101519599994717,0.328637618430148,0.777357086036923,0.276267504666423,0.96122285631331,0.936692420135402,0.713312983120891,0.896826424245261,0.508180865169629,0.247025188323282,0.0851963817333426,0.734039902442518,0.554587637927504,0.518981009078644,0.791553730479295,0.469204730033026,0.16697171732523,0.529337296953613,0.109339515135371
"874","PstI.TP153019",1,62238600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145","NsiI.TP462536",1,62433879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"734","PstI.TP1235985",1,62443684,0.127273635510947,0.197359567542385,0.103158892630598,0.014143142689757,1.72833906962155,0.860924468661063,0.377820327714673,0.394396148612896,0.654488791896052,0.456096054247639,0.0618218651874862,0.0587216992579303,0.613566199358525,0.633552962075734,0.745978592285276,0.634805136915723,0.78857155504672,0.967958766188518,0.0186922220023551,0.137744901032424,0.418966860352288,0.40327736928306,0.221570127753625,0.349867777136974,0.86731755093838,0.873530957442228,0.243463466114232,0.232512891984147
"592","PstI.TP116028",1,62738111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1224","PstI.TP332665",1,62857264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2189","PstI.TP834485",1,62936010,0.0330662274769432,0.18117614983706,0.127961777634723,0.0711537596568345,0.0897015985229805,0.0183882780190197,0.120232945767832,0.14535616126194,0.0833843018418926,0.668845649259401,0.0872648737463915,0.141884037700918,0.162521322346609,0.249391984021886,0.926688497796413,0.65890658853316,0.744797520836441,0.848879880410213,0.813389199691405,0.958543269242402,0.758170800224146,0.715556347764276,0.825307322071501,0.214365233203876,0.817965763284729,0.7213000500067,0.687826141611639,0.56312915919947
"1401","PstI.TP420801",1,62946889,1.50797461739618,0.759863810206969,1.07783762792037,1.22356725212805,0.73264824942005,0.174931831163627,1.3996102334134,1.19900803216253,1.21872651219671,3.96957063355627,0.610112879900083,0.122633044805681,0.660450944588543,0.268792269309379,0.0310474104129481,0.173834586871088,0.0835915488161411,0.0597630492201485,0.18507670142639,0.668448832102217,0.0398464620463713,0.0632400155193065,0.0604329073081583,0.000107257918961228,0.245407098151329,0.753992377171029,0.218549116624739,0.538527308006859
"1412","PstI.TP428256",1,63323451,0.206415330155303,0.0416825337185518,0.300136376542548,0.0674056270524097,0.684913052495718,1.15293136354613,0.524432284196099,0.431063453024865,0.524788532372585,0.574875015708522,0.130678285825357,0.43367847457443,0.543992111888991,0.0971198558000292,0.62170544333422,0.908484383352962,0.501029876224754,0.856237753461418,0.206579369463018,0.0703183443110846,0.298928770455001,0.370626567065318,0.298683662197458,0.266149089198521,0.740153358588609,0.368401615029907,0.285764244639714,0.799613548662733
"1403","PstI.TP424159",1,63417435,0.616596079376305,0.43604219444711,0.566411067166014,0.612043094279891,1.05381818465372,0.806116476509287,0.0895590789447688,0.00482671344005397,0.0796434519286566,1.97606893182054,0.444342936691676,0.730099142069459,0.228700455027796,0.380011376882284,0.241770840685835,0.366401974656505,0.271386932898001,0.244318810739377,0.0883449675070526,0.156272846723034,0.813656168104695,0.988947613013326,0.832446914800974,0.0105664978298886,0.35946537449012,0.186166210224559,0.590608298675972,0.41685846320314
"2228","PstI.TP84880",1,63680478,1.07828723456769,2.1895664730184,0.421529050864359,1.77544590232323,0.225364807078102,0.0185390549009065,1.06417988168173,1.12027675597802,0.746491631672207,1.63643171419925,5.55434754318404,0.154358000715761,1.06481147167013,0.697916163475569,0.0835050548124678,0.00646299064035262,0.378853190620152,0.0167708122752951,0.595161997812113,0.958210543209346,0.0862621182212124,0.0758094322285294,0.179270309524652,0.0230976760406112,2.79031000822751e-06,0.700877308059345,0.0861367592880544,0.200485900946185
"1719","PstI.TP59594",1,63737514,0.0979994665492912,0.431717918322949,0.0401047073098837,0.0610414005342079,0.00302320780488299,0.0927716050866447,0.0982702595041024,0.0883660729435613,0.122914724867706,0.455494922873832,0.0922173045409662,0.421908708895784,1.51256313568102,0.191568881520281,0.797995667457941,0.370068467521044,0.911790982335452,0.868877596754934,0.993062979757552,0.807659665768103,0.79749825324112,0.815894352572788,0.753503502069485,0.350352384077442,0.808691159443629,0.378522143804929,0.0307211072385254,0.643326021815103
"43","NsiI.TP267317",1,63808055,0.228983099026396,0.138855243415779,0.51856844861159,0.262974278536562,0.0222310221849203,0.190332377027475,0.0869499211099562,0.0138146240555031,0.0765430462699066,0.880658788410048,0.777843439850615,0.0612121132533026,0.170452445945194,0.197684245672229,0.590224048842615,0.726348019311631,0.302992271781368,0.545790185026205,0.950099255582135,0.645160281854704,0.818559171492395,0.968691247965113,0.838410973136457,0.131625856923768,0.16678483519575,0.868536124978099,0.67537900209509,0.634330734569791
"1243","PstI.TP339315",1,63808218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1756","PstI.TP622702",1,63849924,0.147682051981197,0.00184678613475643,0.162274866832915,0.00942371679281432,0.00385573457715551,0.143507763899705,0.254093192789378,0.33939696075639,0.121255116310055,0.111404401909062,0.0446968417652228,0.137060235218983,0.270264759294818,0.289738542910876,0.711734385393596,0.995756646351266,0.688216583260858,0.978534817937449,0.991161137502151,0.718608311676294,0.55706619842994,0.457723319895239,0.756388441489267,0.773740978014328,0.902200696909464,0.729356343908366,0.536704505017245,0.5131702334508
"1370","PstI.TP403217",1,63867116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2146","PstI.TP816739",1,64060896,0.0884714884299598,0.138229187525644,0.186896946559956,0.0993854601370787,0.838378234798234,0.540264938969661,0.0879649710884983,0.101112014922471,0.171509000182544,0.922055463073093,1.3454920157796,0.123247012361987,0.308814205664559,0.00915724834607939,0.815696336097364,0.727395839150075,0.650283977476481,0.795453028887581,0.14508474982726,0.288227265204985,0.816648237139531,0.792296951812153,0.673737932992429,0.119658770719322,0.0451344322935274,0.752927201793597,0.491117935038677,0.979135398127926
"764","PstI.TP1252633",1,64114120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2152","PstI.TP820348",1,64116607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"804","PstI.TP1281541",1,64484981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
