Sb07g006242,Sobic.007G077700,
Sb07g006244,SORBIDRAFT_07g006244,
Sb07g006246,SORBIDRAFT_07g006246,
Sb07g006248,SORBIDRAFT_07g006248,
Sb07g006250,7G077800,
Sb07g006260,null,
Sb07g006270,null,
Sb07g006280,Sobic.007G078000,
Sb07g006290,Sobic.007G078100,
Sb07g006300,Sobic.007G078200,
Sb07g006310,Sobic.007G078300,
Sb07g006315,null,
Sb07g006320,Sobic.007G078500,
Sb07g006330,Sobic.007G078600,
Sb07g006340,Sobic.007G078800,
Sb07g006350,null,
Sb07g006355,SORBIDRAFT_07g006355,
Sb07g006360,Sobic.007G079200,
Sb07g006370,Sobic.007G079300,
Sb07g006380,Sobic.007G079400,
Sb07g006390,Sobic.007G079600,
Sb07g006400,Sobic.007G079700,
Sb07g006410,null,
Sb07g006420,Sobic.007G080100,
Sb07g006425,SORBIDRAFT_07g006425,
Sb07g006430,Sobic.007G080200,
Sb07g006435,SORBIDRAFT_07g006435,
Sb07g006440,Sobic.007G080300,
Sb07g006445,SORBIDRAFT_07g006445,
Sb07g006450,Sobic.007G080500,
Sb07g006460,Sobic.007G080600,
Sb07g006463,null,
Sb07g006466,null,
Sb07g006470,null,
Sb07g006475,SORBIDRAFT_07g006475,
Sb07g006480,null,
Sb07g006485,SORBIDRAFT_07g006485,
Sb07g006490,7G080800,
Sb07g006500,Sobic.007G080900,
Sb07g006510,Sobic.007G081100,
Sb07g006520,Sobic.007G081200,
Sb07g006525,SORBIDRAFT_07g006525,
Sb07g006530,null,
Sb07g006540,Sobic.007G081300,
Sb07g006550,Sobic.007G081500,
Sb07g006560,null,
Sb07g006570,Sobic.007G081700,
Sb07g006580,Sobic.007G081800,
Sb07g006590,Sobic.007G081900,
Sb07g006600,Sobic.007G082000,
Sb07g006610,Sobic.007G082100,
Sb07g006620,Sobic.007G082300,
Sb07g006630,Sobic.007G082500,
Sb07g006681,SORBIDRAFT_07g006681,
Sb07g006731,SORBIDRAFT_07g006731,
Sb07g006781,Sobic.007G082700,
Sb07g006830,Sobic.007G083000,
Sb07g006840,Sobic.007G083200,
Sb07g006850,Sobic.007G083400,
Sb07g006860,Sobic.007G083500,
Sb07g006865,SORBIDRAFT_07g006865,
Sb07g006870,SORBIDRAFT_07g006870,
Sb07g006875,SORBIDRAFT_07g006875,
Sb07g006880,Sobic.007G083900,
Sb07g006890,Sobic.007G084100,
Sb07g006893,null,
Sb07g006896,null,
Sb07g006900,Sobic.007G084200,
Sb07g006910,Sobic.007G084300,
Sb07g006915,SORBIDRAFT_07g006915,
Sb07g006920,SORBIDRAFT_07g006920,
Sb07g006925,SORBIDRAFT_07g006925,
Sb07g006930,SORBIDRAFT_07g006930,
Sb07g006933,SORBIDRAFT_07g006933,
Sb07g006936,SORBIDRAFT_07g006936,
Sb07g006940,SORBIDRAFT_07g006940,
Sb07g006945,SORBIDRAFT_07g006945,
Sb07g006950,SORBIDRAFT_07g006950,
Sb07g006955,Sobic.007G084800,
Sb07g006960,SORBIDRAFT_07g006960,
Sb07g006970,Sobic.007G085000,
Sb07g006973,SORBIDRAFT_07g006973,
Sb07g006976,SORBIDRAFT_07g006976,
Sb07g006980,Sobic.007G085300,
Sb07g006990,SORBIDRAFT_07g006990,
Sb07g006995,SORBIDRAFT_07g006995,
Sb07g007000,Sobic.007G085400,
Sb07g007010,Sobic.007G085500,
Sb07g007015,SORBIDRAFT_07g007015,
Sb07g007020,Sobic.007G085600,
Sb07g007030,Sobic.007G085800,
Sb07g007040,null,
Sb07g007240,null,
Sb07g007306,7G086100,
Sb07g007373,7G086200,
Sb07g007440,SORBIDRAFT_07g007440,
Sb07g007450,Sobic.007G086300,
Sb07g007460,Sobic.007G086400,
Sb07g007470,Sobic.007G086500,
Sb07g007480,SORBIDRAFT_07g007480,
Sb07g007490,Sobic.007G086600,
Sb07g007495,SORBIDRAFT_07g007495,
Sb07g007500,Sobic.007G086800,
Sb07g007510,SORBIDRAFT_07g007510,
Sb07g007520,Sobic.007G086900,
Sb07g007530,Sobic.007G087000,
Sb07g007540,Sobic.007G087100,
Sb07g007550,Sobic.007G087200,
Sb07g007560,SORBIDRAFT_07g007560,
Sb07g007565,SORBIDRAFT_07g007565,
Sb07g007570,Sobic.007G087400,
Sb07g007575,SORBIDRAFT_07g007575,
Sb07g007580,SORBIDRAFT_07g007580,
Sb07g007590,SORBIDRAFT_07g007590,
Sb07g007600,Sobic.007G087600,
Sb07g007610,Sobic.007G087700,
Sb07g007620,Sobic.007G087800,
Sb07g007630,Sobic.007G087900,
Sb07g007640,Sobic.007G088000,
Sb07g007650,null,
Sb07g007660,Sobic.007G088200,
Sb07g007670,null,
Sb07g007680,null,
Sb07g007690,Sobic.007G088300,
Sb07g007695,SORBIDRAFT_07g007695,
Sb07g007700,Sobic.007G088400,
Sb07g007710,Sobic.007G088500,
Sb07g007720,Sobic.007G088600,
Sb07g007730,Sobic.007G088700,
Sb07g007740,Sobic.007G088800,
Sb07g007745,SORBIDRAFT_07g007745,
Sb07g007750,Sobic.007G088900,
Sb07g007760,SORBIDRAFT_07g007760,
Sb07g007765,null,
Sb07g007770,null,
Sb07g007780,Sobic.007G089500,
Sb07g007790,null,
Sb07g007795,7G089700,
Sb07g007800,Sobic.007G089800,
Sb07g007810,Sobic.007G089900,
Sb07g007815,SORBIDRAFT_07g007815,
Sb07g007820,Sobic.007G090100,
Sb07g007830,SORBIDRAFT_07g007830,
Sb07g007835,SORBIDRAFT_07g007835,
Sb07g007840,Sobic.007G090200,
Sb07g007850,Sobic.007G090300,
Sb07g007860,Sobic.007G090400,
Sb07g007870,Sobic.007G090500,
Sb07g007875,SORBIDRAFT_07g007875,
Sb07g007880,null,
Sb07g007890,Sobic.007G090600,
Sb07g008090,Sobic.007G090900,
Sb07g008100,Sobic.007G091000,
Sb07g008201,SORBIDRAFT_07g008201,
Sb07g008300,Sobic.007G091100,
Sb07g008305,SORBIDRAFT_07g008305,
Sb07g008310,Sobic.007G091200,
Sb07g008376,SORBIDRAFT_07g008376,
Sb07g008443,SORBIDRAFT_07g008443,
Sb07g008510,null,
Sb07g008520,Sobic.007G091600,
Sb07g008525,SORBIDRAFT_07g008525,
Sb07g008530,Sobic.007G091800,
Sb07g008535,SORBIDRAFT_07g008535,
Sb07g008540,Sobic.007G091900,
Sb07g008550,Sobic.007G092000,
Sb07g008560,Sobic.007G092100,
Sb07g008565,SORBIDRAFT_07g008565,
Sb07g008570,Sobic.007G092200,
Sb07g008580,Sobic.007G092300,
Sb07g008590,SORBIDRAFT_07g008590,
Sb07g008600,null,
Sb07g008610,SORBIDRAFT_07g008610,
Sb07g008661,SORBIDRAFT_07g008661,
Sb07g008711,SORBIDRAFT_07g008711,
Sb07g008761,SORBIDRAFT_07g008761,
Sb07g008810,Sobic.007G092500,
Sb07g008820,Sobic.007G092600,
Sb07g008825,SORBIDRAFT_07g008825,
Sb07g008830,SORBIDRAFT_07g008830,
Sb07g008840,SORBIDRAFT_07g008840,
Sb07g008845,SORBIDRAFT_07g008845,
Sb07g008850,null,
Sb07g008860,Sobic.007G092900,
Sb07g008870,Sobic.007G093000,
Sb07g008880,SORBIDRAFT_07g008880,
Sb07g008890,SORBIDRAFT_07g008890,
Sb07g008900,SORBIDRAFT_07g008900,
Sb07g008966,Sobic.007G093300,
Sb07g009033,SORBIDRAFT_07g009033,
Sb07g009100,SORBIDRAFT_07g009100,
Sb07g009201,SORBIDRAFT_07g009201,
Sb07g009300,Sobic.007G093800,
Sb07g009310,Sobic.007G093900,
Sb07g009315,SORBIDRAFT_07g009315,
Sb07g009320,null,
Sb07g009330,null,
Sb07g009340,null,
Sb07g009350,Sobic.007G094200,
Sb07g009360,Sobic.007G094300,
Sb07g009370,Sobic.007G094400,
Sb07g009380,null,
Sb07g009390,Sobic.007G094600,
Sb07g009400,SORBIDRAFT_07g009400,
Sb07g009410,Sobic.007G094900,
Sb07g009420,Sobic.007G095000,
Sb07g009430,Sobic.007G095100,
Sb07g009435,SORBIDRAFT_07g009435,
Sb07g009440,SORBIDRAFT_07g009440,
Sb07g009445,SORBIDRAFT_07g009445,
Sb07g009450,Sobic.007G095200,
Sb07g009455,7G095300,
Sb07g009460,Sobic.007G095400,
Sb07g009470,Sobic.007G095500,
Sb07g009480,Sobic.007G095600,
Sb07g009483,SORBIDRAFT_07g009483,
Sb07g009486,SORBIDRAFT_07g009486,
Sb07g009490,SORBIDRAFT_07g009490,
Sb07g009500,Sobic.007G096000,
Sb07g009510,Sobic.007G096200,
Sb07g009520,null,
Sb07g009530,Sobic.007G096700,
Sb07g009540,Sobic.007G096800,
Sb07g009550,null,
Sb07g009555,SORBIDRAFT_07g009555,
Sb07g009560,null,
Sb07g009570,Sobic.007G097000,
Sb07g009580,Sobic.007G097100,
Sb07g009621,SORBIDRAFT_07g009621,
Sb07g009661,SORBIDRAFT_07g009661,
Sb07g009701,null,
Sb07g009741,SORBIDRAFT_07g009741,
Sb07g009780,SORBIDRAFT_07g009780,
Sb07g009790,SORBIDRAFT_07g009790,
Sb07g009823,null,
Sb07g009856,SORBIDRAFT_07g009856,
Sb07g009891,SORBIDRAFT_07g009891,
Sb07g009923,SORBIDRAFT_07g009923,
Sb07g009956,SORBIDRAFT_07g009956,
Sb07g009990,null,
Sb07g010091,SORBIDRAFT_07g010091,
Sb07g010190,Sobic.007G097700,
Sb07g010200,null,
Sb07g010210,null,
Sb07g010220,Sobic.007G097900,
Sb07g010230,null,
Sb07g010235,null,
Sb07g010240,Sobic.007G098400,
Sb07g010341,SORBIDRAFT_07g010341,
Sb07g010440,Sobic.007G098500,
Sb07g010450,Sobic.007G098600,
Sb07g010516,SORBIDRAFT_07g010516,
Sb07g010583,SORBIDRAFT_07g010583,
Sb07g010650,null,
Sb07g010660,Sobic.007G098800,
Sb07g010761,SORBIDRAFT_07g010761,
Sb07g010860,null,
Sb07g011060,Sobic.007G099200,
Sb07g011260,SORBIDRAFT_07g011260,
Sb07g011326,SORBIDRAFT_07g011326,
Sb07g011393,SORBIDRAFT_07g011393,
Sb07g011460,Sobic.007G099400,
Sb07g011660,SORBIDRAFT_07g011660,
Sb07g011701,null,
Sb07g011741,SORBIDRAFT_07g011741,
Sb07g011781,SORBIDRAFT_07g011781,
Sb07g011821,SORBIDRAFT_07g011821,
Sb07g011860,Sobic.007G100500,
Sb07g011870,Sobic.007G100600,
Sb07g011880,Sobic.007G100700,
Sb07g011885,SORBIDRAFT_07g011885,
Sb07g011890,Sobic.007G100800,
Sb07g011900,null,
Sb07g011910,SORBIDRAFT_07g011910,
Sb07g011976,SORBIDRAFT_07g011976,
Sb07g012043,SORBIDRAFT_07g012043,
Sb07g012110,Sobic.007G101300,
Sb07g012161,null,
Sb07g012211,SORBIDRAFT_07g012211,
Sb07g012261,SORBIDRAFT_07g012261,
Sb07g012310,SORBIDRAFT_07g012310,
Sb07g012315,SORBIDRAFT_07g012315,
Sb07g012320,Sobic.007G101500,
Sb07g012421,SORBIDRAFT_07g012421,
Sb07g012520,null,
Sb07g012720,Sobic.007G101800,
Sb07g012786,null,
Sb07g012853,SORBIDRAFT_07g012853,
Sb07g012920,Sobic.007G102000,
Sb07g012930,null,
Sb07g012940,Sobic.007G102300,
Sb07g013041,SORBIDRAFT_07g013041,
Sb07g013140,Sobic.007G102800,
Sb07g013206,7G103000,
Sb07g013273,SORBIDRAFT_07g013273,
Sb07g013340,null,
Sb07g013350,Sobic.007G103100,
Sb07g013560,Sobic.007G103400,
Sb07g013562,SORBIDRAFT_07g013562,
Sb07g013565,SORBIDRAFT_07g013565,
Sb07g013567,SORBIDRAFT_07g013567,
Sb07g013570,null,
Sb07g013621,SORBIDRAFT_07g013621,
Sb07g013671,SORBIDRAFT_07g013671,
Sb07g013721,SORBIDRAFT_07g013721,
Sb07g013770,null,
Sb07g013775,SORBIDRAFT_07g013775,
Sb07g013780,SORBIDRAFT_07g013780,
Sb07g013790,null,
Sb07g013795,SORBIDRAFT_07g013795,
Sb07g013800,null,
Sb07g014000,null,
Sb07g014005,SORBIDRAFT_07g014005,
Sb07g014010,null,
Sb07g014210,7G103800,
Sb07g014311,Sobic.007G104000,
Sb07g014410,Sobic.007G104300,
Sb07g014476,null,
Sb07g014543,SORBIDRAFT_07g014543,
Sb07g014610,SORBIDRAFT_07g014610,
Sb07g014620,Sobic.007G104600,
Sb07g014630,Sobic.007G104800,
Sb07g014640,null,
Sb07g014645,SORBIDRAFT_07g014645,
Sb07g014650,Sobic.007G105100,
Sb07g014850,Sobic.007G105400,
Sb07g014860,Sobic.007G105500,
Sb07g014870,Sobic.007G105600,
Sb07g014873,SORBIDRAFT_07g014873,
Sb07g014876,SORBIDRAFT_07g014876,
Sb07g014880,SORBIDRAFT_07g014880,
Sb07g014890,Sobic.007G105700,
Sb07g014900,Sobic.007G105800,
Sb07g014910,Sobic.007G105900,
Sb07g014920,Sobic.007G106200,
Sb07g014930,Sobic.007G106300,
Sb07g014940,Sobic.007G106400,
Sb07g014950,null,
Sb07g014955,SORBIDRAFT_07g014955,
Sb07g014960,Sobic.007G106500,
Sb07g014965,SORBIDRAFT_07g014965,
Sb07g014970,SORBIDRAFT_07g014970,
Sb07g014980,SORBIDRAFT_07g014980,
Sb07g014985,SORBIDRAFT_07g014985,
Sb07g014990,Sobic.007G106700,
Sb07g015000,Sobic.007G106800,
Sb07g015010,null,
Sb07g015015,SORBIDRAFT_07g015015,
Sb07g015020,Sobic.007G106900,
Sb07g015030,Sobic.007G107000,
Sb07g015035,SORBIDRAFT_07g015035,
Sb07g015040,SORBIDRAFT_07g015040,
Sb07g015050,Sobic.007G107100,
Sb07g015060,Sobic.007G107200,
Sb07g015070,null,
Sb07g015080,Sobic.007G107500,
Sb07g015090,Sobic.007G107600,
Sb07g015100,SORBIDRAFT_07g015100,
Sb07g015105,SORBIDRAFT_07g015105,
Sb07g015110,null,
Sb07g015120,Sobic.007G107700,
Sb07g015130,Sobic.007G107800,
Sb07g015132,SORBIDRAFT_07g015132,
Sb07g015134,SORBIDRAFT_07g015134,
Sb07g015136,SORBIDRAFT_07g015136,
Sb07g015138,null,
Sb07g015140,Sobic.007G108100,
Sb07g015150,Sobic.007G108400,
Sb07g015160,Sobic.007G108500,
Sb07g015170,Sobic.007G108900,
Sb07g015180,Sobic.007G109000,
Sb07g015281,SORBIDRAFT_07g015281,
Sb07g015380,SORBIDRAFT_07g015380,
Sb07g015390,Sobic.007G109400,
Sb07g015400,SORBIDRAFT_07g015400,
Sb07g015410,Sobic.007G109800,
Sb07g015420,null,
Sb07g015430,SORBIDRAFT_07g015430,
Sb07g015440,SORBIDRAFT_07g015440,
Sb07g015445,SORBIDRAFT_07g015445,
Sb07g015450,Sobic.007G109900,
Sb07g015460,SORBIDRAFT_07g015460,
Sb07g015463,SORBIDRAFT_07g015463,
Sb07g015466,null,
Sb07g015470,SORBIDRAFT_07g015470,
Sb07g015480,Sobic.007G110200,
Sb07g015581,null,
Sb07g015680,Sobic.007G110700,
Sb07g015685,SORBIDRAFT_07g015685,
Sb07g015690,Sobic.007G110800,
Sb07g015700,Sobic.007G110900,
Sb07g015766,SORBIDRAFT_07g015766,
Sb07g015833,SORBIDRAFT_07g015833,
Sb07g015900,Sobic.007G111100,
Sb07g015941,SORBIDRAFT_07g015941,
Sb07g015981,SORBIDRAFT_07g015981,
Sb07g016021,SORBIDRAFT_07g016021,
Sb07g016061,SORBIDRAFT_07g016061,
Sb07g016100,Sobic.007G111200,
Sb07g016110,null,
Sb07g016310,Sobic.007G111300,
Sb07g016320,Sobic.007G111500,
Sb07g016330,Sobic.007G111600,
Sb07g016431,SORBIDRAFT_07g016431,
Sb07g016530,Sobic.007G111700,
Sb07g016631,SORBIDRAFT_07g016631,
Sb07g016730,null,
Sb07g016740,null,
Sb07g016750,SORBIDRAFT_07g016750,
Sb07g016760,Sobic.007G112100,
Sb07g016770,Sobic.007G112200,
Sb07g016970,Sobic.007G112400,
Sb07g017170,SORBIDRAFT_07g017170,
Sb07g017175,SORBIDRAFT_07g017175,
Sb07g017180,SORBIDRAFT_07g017180,
Sb07g017185,SORBIDRAFT_07g017185,
Sb07g017190,Sobic.007G112600,
Sb07g017390,SORBIDRAFT_07g017390,
Sb07g017423,SORBIDRAFT_07g017423,
Sb07g017456,SORBIDRAFT_07g017456,
Sb07g017489,SORBIDRAFT_07g017489,
Sb07g017523,7G113200,
Sb07g017556,SORBIDRAFT_07g017556,
Sb07g017590,Sobic.007G113300,
Sb07g017595,SORBIDRAFT_07g017595,
Sb07g017600,null,
Sb07g017610,SORBIDRAFT_07g017610,
Sb07g017810,Sobic.007G113600,
Sb07g017876,SORBIDRAFT_07g017876,
Sb07g017943,SORBIDRAFT_07g017943,
Sb07g018010,SORBIDRAFT_07g018010,
Sb07g018020,Sobic.007G113900,
Sb07g018030,null,
Sb07g018131,SORBIDRAFT_07g018131,
Sb07g018230,Sobic.007G114000,
Sb07g018430,Sobic.007G114200,
Sb07g018531,SORBIDRAFT_07g018531,
Sb07g018630,SORBIDRAFT_07g018630,
Sb07g018640,null,
Sb07g018840,Sobic.007G114500,
Sb07g018850,Sobic.007G114600,
Sb07g019050,Sobic.007G114700,
Sb07g019055,SORBIDRAFT_07g019055,
Sb07g019060,SORBIDRAFT_07g019060,
Sb07g019065,null,
Sb07g019070,SORBIDRAFT_07g019070,
Sb07g019075,SORBIDRAFT_07g019075,
Sb07g019080,SORBIDRAFT_07g019080,
Sb07g019083,SORBIDRAFT_07g019083,
Sb07g019086,SORBIDRAFT_07g019086,
Sb07g019090,Sobic.007G115100,
Sb07g019100,null,
Sb07g019110,Sobic.007G115200,
Sb07g019120,null,
Sb07g019123,7G115300,
Sb07g019126,SORBIDRAFT_07g019126,
Sb07g019130,Sobic.007G115400,
Sb07g019140,null,
Sb07g019150,SORBIDRAFT_07g019150,
Sb07g019155,SORBIDRAFT_07g019155,
Sb07g019160,Sobic.007G115500,
Sb07g019170,Sobic.007G115600,
Sb07g019190,Sobic.007G115800,
Sb07g019180,Sobic.007G115700,
Sb07g019200,Sobic.007G115900,
Sb07g019210,7G116000,
Sb07g019220,Sobic.007G116100,
Sb07g019230,Sobic.007G116200,
Sb07g019240,Sobic.007G116500,
Sb07g019250,Sobic.007G116600,
Sb07g019260,Sobic.007G116700,
Sb07g019270,SORBIDRAFT_07g019270,
Sb07g019280,SORBIDRAFT_07g019280,
Sb07g019290,SORBIDRAFT_07g019290,
Sb07g019300,SORBIDRAFT_07g019300,
Sb07g019310,Sobic.007G116800,
Sb07g019320,null,
Sb07g019330,Sobic.007G117100,
Sb07g019340,Sobic.007G117200,
Sb07g019345,SORBIDRAFT_07g019345,
Sb07g019350,Sobic.007G117400,
Sb07g019355,SORBIDRAFT_07g019355,
Sb07g019360,Sobic.007G117500,
Sb07g019363,SORBIDRAFT_07g019363,
Sb07g019366,SORBIDRAFT_07g019366,
Sb07g019370,Sobic.007G117800,
Sb07g019380,Sobic.007G118000,
Sb07g019390,null,
Sb07g019400,null,
Sb07g019410,Sobic.007G118400,
Sb07g019420,Sobic.007G118500,
Sb07g019430,Sobic.007G118600,
Sb07g019440,Sobic.007G118800,
Sb07g019443,SORBIDRAFT_07g019443,
Sb07g019446,SORBIDRAFT_07g019446,
Sb07g019450,null,
Sb07g019460,Sobic.007G119200,
Sb07g019470,Sobic.007G119300,
Sb07g019480,Sobic.007G119400,
Sb07g019490,Sobic.007G119500,
Sb07g019495,Sobic.007G119600,
Sb07g019500,Sobic.007G119700,
Sb07g019510,Sobic.007G119800,
Sb07g019513,SORBIDRAFT_07g019513,
Sb07g019516,SORBIDRAFT_07g019516,
Sb07g019520,SORBIDRAFT_07g019520,
Sb07g019530,Sobic.007G119900,
Sb07g019540,Sobic.007G120000,
Sb07g019740,Sobic.007G120100,
Sb07g019745,SORBIDRAFT_07g019745,
Sb07g019750,Sobic.007G120200,
Sb07g019760,Sobic.007G120400,
Sb07g019770,Sobic.007G120500,
Sb07g019780,Sobic.007G120600,
Sb07g019790,SORBIDRAFT_07g019790,
Sb07g019800,SORBIDRAFT_07g019800,
Sb07g019810,Sobic.007G120800,
Sb07g019813,SORBIDRAFT_07g019813,
Sb07g019816,null,
Sb07g019820,null,
Sb07g019823,SORBIDRAFT_07g019823,
Sb07g019826,SORBIDRAFT_07g019826,
Sb07g019830,Sobic.007G121200,
Sb07g019840,Sobic.007G121300,
Sb07g019850,Sobic.007G121400,
Sb07g019860,Sobic.007G121700,
Sb07g019863,Sobic.007G121800,
Sb07g019866,SORBIDRAFT_07g019866,
Sb07g019870,SORBIDRAFT_07g019870,
Sb07g019880,null,
Sb07g019883,SORBIDRAFT_07g019883,
Sb07g019886,null,
Sb07g019890,SORBIDRAFT_07g019890,
Sb07g019900,Sobic.007G122000,
Sb07g019910,Sobic.007G122200,
Sb07g019920,Sobic.007G122400,
Sb07g019930,Sobic.007G122500,
Sb07g019940,Sobic.007G122600,
Sb07g019950,SORBIDRAFT_07g019950,
Sb07g019960,SORBIDRAFT_07g019960,
Sb07g019965,SORBIDRAFT_07g019965,
Sb07g019970,SORBIDRAFT_07g019970,
Sb07g019980,SORBIDRAFT_07g019980,
Sb07g019990,Sobic.007G122800,
Sb07g019993,SORBIDRAFT_07g019993,
Sb07g019996,SORBIDRAFT_07g019996,
Sb07g020000,Sobic.007G123000,
Sb07g020010,Sobic.007G123100,
Sb07g020020,Sobic.007G123200,
Sb07g020030,Sobic.007G123300,
Sb07g020040,Sobic.007G123400,
Sb07g020050,Sobic.007G123500,
Sb07g020060,Sobic.007G123600,
Sb07g020065,SORBIDRAFT_07g020065,
Sb07g020070,Sobic.007G123800,
Sb07g020080,Sobic.007G123900,
Sb07g020085,SORBIDRAFT_07g020085,
Sb07g020090,Sobic.007G124100,
Sb07g020100,Sobic.007G124200,
Sb07g020105,SORBIDRAFT_07g020105,
Sb07g020110,null,
Sb07g020120,Sobic.007G124400,
Sb07g020130,Sobic.007G124500,
Sb07g020140,SORBIDRAFT_07g020140,
Sb07g020145,SORBIDRAFT_07g020145,
Sb07g020150,null,
Sb07g020160,null,
Sb07g020163,SORBIDRAFT_07g020163,
Sb07g020166,null,
Sb07g020170,Sobic.007G125000,
Sb07g020180,Sobic.007G125100,
Sb07g020190,Sobic.007G125200,
Sb07g020200,Sobic.007G125300,
Sb07g020210,Sobic.007G125400,
Sb07g020220,Sobic.007G125500,
Sb07g020230,Sobic.007G125600,
Sb07g020240,Sobic.007G125700,
Sb07g020250,Sobic.007G125800,
Sb07g020255,SORBIDRAFT_07g020255,
Sb07g020260,Sobic.007G125900,
Sb07g020270,Sobic.007G126100,
Sb07g020280,Sobic.007G126200,
Sb07g020290,Sobic.007G126300,
Sb07g020300,Sobic.007G126400,
Sb07g020303,SORBIDRAFT_07g020303,
Sb07g020306,SORBIDRAFT_07g020306,
Sb07g020310,Sobic.007G126500,
Sb07g020320,SORBIDRAFT_07g020320,
Sb07g020330,null,
Sb07g020335,Sobic.007G126600,
Sb07g020340,Sobic.007G126800,
Sb07g020350,Sobic.007G126900,
Sb07g020360,Sobic.007G127000,
Sb07g020370,Sobic.007G127100,
Sb07g020375,7G127200,
Sb07g020380,null,
Sb07g020390,Sobic.007G127400,
Sb07g020395,null,
Sb07g020400,Sobic.007G127600,
Sb07g020405,null,
Sb07g020410,Sobic.007G127800,
Sb07g020415,SORBIDRAFT_07g020415,
Sb07g020420,Sobic.007G128000,
Sb07g020430,Sobic.007G128100,
Sb07g020440,Sobic.007G128200,
Sb07g020450,null,
Sb07g020460,SORBIDRAFT_07g020460,
Sb07g020470,null,
Sb07g020480,7G128400,
Sb07g020490,Sobic.007G128500,
Sb07g020500,null,
Sb07g020505,SORBIDRAFT_07g020505,
Sb07g020510,Sobic.007G129000,
Sb07g020515,SORBIDRAFT_07g020515,
Sb07g020520,Sobic.007G129200,
Sb07g020530,Sobic.007G129300,
Sb07g020535,null,
Sb07g020540,Sobic.007G129500,
Sb07g020550,null,
Sb07g020553,null,
Sb07g020556,SORBIDRAFT_07g020556,
Sb07g020560,Sobic.007G129800,
Sb07g020570,Sobic.007G129900,
Sb07g020580,Sobic.007G130000,
Sb07g020590,Sobic.007G130100,
Sb07g020600,null,
Sb07g020610,Sobic.007G130300,
Sb07g020620,null,
Sb07g020630,Sobic.007G130500,
Sb07g020640,Sobic.007G130600,
Sb07g020650,Sobic.007G130800,
Sb07g020660,Sobic.007G130900,
Sb07g020670,Sobic.007G131000,
Sb07g020680,Sobic.007G131100,
Sb07g020690,Sobic.007G131200,
Sb07g020700,Sobic.007G131300,
Sb07g020705,SORBIDRAFT_07g020705,
Sb07g020710,null,
Sb07g020715,SORBIDRAFT_07g020715,
Sb07g020720,7G131400,
Sb07g020730,Sobic.007G131500,
Sb07g020740,Sobic.007G131600,
Sb07g020750,Sobic.007G131700,
Sb07g020760,Sobic.007G131800,
Sb07g020770,Sobic.007G131900,
Sb07g020790,null,
Sb07g020800,SORBIDRAFT_07g020800,
Sb07g020803,SORBIDRAFT_07g020803,
Sb07g020806,SORBIDRAFT_07g020806,
Sb07g020810,null,
Sb07g020813,SORBIDRAFT_07g020813,
Sb07g020816,SORBIDRAFT_07g020816,
Sb07g020820,Sobic.007G132000,
Sb07g020830,Sobic.007G132100,
Sb07g020840,Sobic.007G132200,
Sb07g020850,Sobic.007G132300,
Sb07g020855,SORBIDRAFT_07g020855,
Sb07g020860,Sobic.007G132400,
Sb07g020870,Sobic.007G132500,
Sb07g020880,Sobic.007G132600,
Sb07g020890,SORBIDRAFT_07g020890,
Sb07g020893,SORBIDRAFT_07g020893,
Sb07g020896,SORBIDRAFT_07g020896,
Sb07g020900,SORBIDRAFT_07g020900,
Sb07g020910,Sobic.007G132700,
Sb07g020920,Sobic.007G132900,
Sb07g020930,Sobic.007G133000,
Sb07g020933,null,
Sb07g020936,Sobic.007G133400,
Sb07g020940,Sobic.007G133600,
Sb07g020950,Sobic.007G133700,
Sb07g020953,SORBIDRAFT_07g020953,
Sb07g020956,SORBIDRAFT_07g020956,
Sb07g020960,null,
Sb07g020970,SORBIDRAFT_07g020970,
Sb07g020980,Sobic.007G133900,
Sb07g020990,Sobic.007G134000,
Sb07g021000,Sobic.007G134100,
Sb07g021010,null,
Sb07g021012,SORBIDRAFT_07g021012,
Sb07g021014,SORBIDRAFT_07g021014,
Sb07g021016,SORBIDRAFT_07g021016,
Sb07g021018,SORBIDRAFT_07g021018,
Sb07g021020,Sobic.007G134400,
Sb07g021030,SORBIDRAFT_07g021030,
Sb07g021040,SORBIDRAFT_07g021040,
Sb07g021050,Sobic.007G134600,
Sb07g021055,null,
Sb07g021060,Sobic.007G134700,
Sb07g021070,Sobic.007G134800,
Sb07g021080,Sobic.007G134900,
Sb07g021090,Sobic.007G135000,
Sb07g021100,Sobic.007G135200,
Sb07g021110,null,
Sb07g021120,Sobic.007G135500,
Sb07g021130,null,
Sb07g021140,Sobic.007G135700,
Sb07g021150,SORBIDRAFT_07g021150,
Sb07g021155,SORBIDRAFT_07g021155,
Sb07g021160,Sobic.007G135800,
Sb07g021170,Sobic.007G135900,
Sb07g021180,Sobic.007G136100,
Sb07g021190,Sobic.007G136200,
Sb07g021195,SORBIDRAFT_07g021195,
Sb07g021200,Sobic.007G136300,
Sb07g021210,Sobic.007G136500,
Sb07g021215,SORBIDRAFT_07g021215,
Sb07g021220,SORBIDRAFT_07g021220,
Sb07g021230,Sobic.007G136600,
Sb07g021240,Sobic.007G136700,
Sb07g021250,Sobic.007G136800,
Sb07g021260,Sobic.007G136900,
Sb07g021270,Sobic.007G137000,
Sb07g021280,Sobic.007G137200,
Sb07g021290,Sobic.007G137300,
Sb07g021300,Sobic.007G137400,
Sb07g021310,null,
Sb07g021320,null,
Sb07g021330,Sobic.007G137700,
