references,gene ID,,,,,,,,,,
"Zhang et al., 2017",Sobic.001g538000,GRMZM2G388684, downregulated ,xyloglucosyl transferase ,"genes related to cell wall growth, a marker for plant growth, were downregulated ",,,,,,
 Ratan Chopra et al 2015,Sobic.002G146700,Sb02g015330,19540,0.55,0.67,0.01,0.01,0,plasma membrane,similar to Integral membrane protein-like,cellular_component
 Ratan Chopra et al 2015,Sobic.002G155900,Sb02g019490,2526,0.05,4.69,4.33,0.07,0,cellular response to water deprivation,similar to Putative phosphomannomutase,biological_process
 Ratan Chopra et al 2015,Sobic.002G156700,Sb02g019550,1736,0.43,1.76,4,0.92,2,"hydrolase activity, acting on ester bonds",similar to GDSL-lipase-like,molecular_function
 Ratan Chopra et al 2015,Sobic.002G158300,Sb02g020030,8584,0.26,0.73,0.17,0.07,5,protein binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G158900,Sb02g020270,6034,1.33,1.88,0.81,0.2,0,fatty-acyl-CoA synthase activity,similar to Putative 4-coumarate--CoA ligase 1,molecular_function
 Ratan Chopra et al 2015,Sobic.002G160600,Sb02g020430,3407,0.41,0.07,0,0.53,1,indole-3-glycerol-phosphate synthase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G161400,Sb02g020475,8056,2.61,0.08,0.38,2.51,1,chloroplast envelope,similar to Os09g0130800 protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G168800,Sb02g021490,3526,0.6,0.26,0,0.02,0,0,similar to Crocetin dialdehyde-like,0
 Ratan Chopra et al 2015,Sobic.002G171500,Sb02g022060,1190,2.46,0.03,0.08,0.33,0,protein binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G173500,Sb02g022230,1621,1.03,0.15,0.54,2.39,0,"transferase activity, transferring hexosyl groups",similar to Betanidin-5-O-glucosyltransferase-like,molecular_function
 Ratan Chopra et al 2015,Sobic.002G174300,Sb02g022290,1665,47.52,5.63,23.76,6.9,7,sequence-specific DNA binding,weakly similar to Transcription factor WRKY74,molecular_function
 Ratan Chopra et al 2015,Sobic.002G184200,Sb02g023210,452,12.47,0.35,2.15,10.94,0,0,similar to Putative uncharacterized protein OJ1759_F09.16,0
 Ratan Chopra et al 2015,Sobic.002G184300,Sb02g023220,413,8.77,0.19,2.36,3.3,0,0,similar to Putative uncharacterized protein OJ1759_F09.16,0
 Ratan Chopra et al 2015,Sobic.002G184500,Sb02g023250,3608,2.15,0.84,0.05,0.96,0,calcium ion binding,similar to Alpha-amylase precursor,molecular_function
 Ratan Chopra et al 2015,Sobic.002G185600,Sb02g023370,1826,0.6,1.42,0.03,0,0,double fertilization forming a zygote and endosperm,similar to Os09g0371200 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G188700,Sb02g023630,2353,16.47,0.4,3.25,3.6,11,ubiquitin ligase complex,similar to Os09g0378700 protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G189000,Sb02g023650,2493,21.54,2.53,3.23,18.15,0,transcription regulatory region sequence-specific DNA binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G190300,Sb02g023770,1844,5.49,2.57,0.23,2.81,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative Cytochrome P450,molecular_function
 Ratan Chopra et al 2015,Sobic.002G190500,Sb02g023790,2303,4.39,42.95,0.28,3.28,0,sucrose catabolic process,similar to Alpha-amylase type A isozyme precursor,biological_process
 Ratan Chopra et al 2015,Sobic.002G195000,Sb02g024170,461,3.87,13.1,1.11,2.96,0,carbon-sulfur lyase activity,similar to Putative nuclear protein p30,molecular_function
 Ratan Chopra et al 2015,Sobic.002G195800,Sb02g024230,1961,7.83,3.88,0.28,8.32,3,"transferase activity, transferring phosphorus-containing groups",similar to Os09g0400500 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G202700,Sb02g024760,1569,57.58,3.45,4.28,5.51,4,sequence-specific DNA binding,similar to WRKY transcription factor 76,molecular_function
 Ratan Chopra et al 2015,Sobic.002G202800,Sb02g024765,905,4.57,0.91,0.2,0.31,0,sequence-specific DNA binding,weakly similar to WRKY transcription factor 62,molecular_function
 Ratan Chopra et al 2015,Sobic.002G207000,Sb02g025150,1096,31.53,7.4,3.38,12.29,16,0,similar to Fibroin heavy chain (Fib-H) (H-fibroin)-like protein,0
 Ratan Chopra et al 2015,Sobic.002G212900,Sb02g025555,3623,3.13,2.35,0,0,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G214300,Sb02g025675,698,39.79,5.73,4.51,6.11,1,0,similar to Putative uncharacterized protein OJ1328_D07.26,0
 Ratan Chopra et al 2015,null,Sb02g025870,3785,0,0,1.09,0.72,0,zinc ion binding,similar to Putative uncharacterized protein OSJNBb0007E22.22,molecular_function
 Ratan Chopra et al 2015,Sobic.002G219200,Sb02g026070,1194,3.47,0.13,0,0.67,0,0,similar to Plant viral-response family protein-like,0
 Ratan Chopra et al 2015,Sobic.002G220500,Sb02g026160,2018,12.88,5.73,0.32,7.66,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G224500,Sb02g026530,1403,3.57,0.87,4.29,9.08,0,protein dimerization activity,similar to Basic helix-loop-helix (BHLH)-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G225400,Sb02g026600,2915,7.06,0.34,0.29,2.44,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Abscisic acid 8'-hydroxylase 3,molecular_function
 Ratan Chopra et al 2015,null,Sb02g026620,1399,0.08,1.12,0,0.04,0,sucrose catabolic process,similar to Alpha-amylase,biological_process
 Ratan Chopra et al 2015,Sobic.002G225700,Sb02g026630,1078,3.31,0,31.97,1.16,0,"regulation of transcription, DNA-templated",similar to Ethylene-binding protein-like,biological_process
 Ratan Chopra et al 2015,Sobic.002G226400,Sb02g026680,783,285.76,525.69,69.98,229.03,0,calcium ion binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G231800,Sb02g027090,2841,1.98,4.5,0.24,0.56,2,integral component of membrane,similar to Putative purine permease,cellular_component
 Ratan Chopra et al 2015,Sobic.002G233300,Sb02g027250,646,22.52,0.55,0.07,19.01,2,copper ion binding,weakly similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G234400,Sb02g027350,4905,16.57,0.92,3.51,5.24,0,ATPase activity,similar to Putative ABC transporter,molecular_function
 Ratan Chopra et al 2015,Sobic.002G237900,Sb02g027570,4720,19.66,23.85,3.47,39.87,2,cellulose synthase (UDP-forming) activity,similar to Cellulose synthase-like protein OsCslE1,molecular_function
 Ratan Chopra et al 2015,Sobic.002G242000,Sb02g027900,804,1328.48,282.75,156.13,1082.7,0,photosystem I stabilization,"similar to Photosystem I reaction center subunit V, chloroplast precursor",biological_process
 Ratan Chopra et al 2015,Sobic.002G243000,Sb02g028000,2604,3.78,0.69,1.99,9.76,3,aspartic-type endopeptidase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G244400,Sb02g028130,437,8.55,0.45,2.76,15.09,1,calcium ion binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G245300,Sb02g028200,2566,35.14,5.32,12.96,76.25,7,malate transmembrane transport,similar to Os09g0484900 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G245400,Sb02g028210,2346,67.95,5.31,10.54,70.6,17,malate transmembrane transport,similar to Os09g0484900 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G247200,Sb02g028370,4189,0.26,6.05,5.06,0.34,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G247300,Sb02g028380,10145,0.49,2.16,0.14,0.36,0,"transcription, DNA-templated",similar to Os09g0489500 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G249500,Sb02g028540,1640,48.74,11.86,4.97,13.87,0,nucleic acid binding,similar to U2AF small subunit,molecular_function
 Ratan Chopra et al 2015,Sobic.002G251000,Sb02g028680,698,5.27,0.11,1.06,0.41,0,0,weakly similar to Os09g0493000 protein,0
 Ratan Chopra et al 2015,Sobic.002G253400,Sb02g028900,2558,1.12,0.52,0,0.07,0,oxidation-reduction process,similar to Os09g0498500 protein,biological_process
 Ratan Chopra et al 2015,null,Sb02g028950,3065,0.06,0.17,14.18,10.63,0,protein binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G257100,Sb02g029220,1606,71.79,22.41,5.28,35.3,2,0,weakly similar to Regulatory protein-like,0
 Ratan Chopra et al 2015,Sobic.002G261000,Sb02g029570,680,28.41,1.9,5.72,12.37,2,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G261100,Sb02g029580,578,24.77,1.02,12.98,4.43,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G261200,Sb02g029590,590,18.03,0.33,4.24,3.37,0,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G264800,Sb02g029940,620,649.71,81.75,76.43,302.45,0,"phosphatidylinositol 3-kinase complex, class IA",weakly similar to Os09g0517000 protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G265400,Sb02g030020,2137,9.58,0.68,0.28,3.22,2,quercetin 4'-O-glucosyltransferase activity,similar to Putative indole-3-acetate beta-glucosyltransferase,molecular_function
 Ratan Chopra et al 2015,Sobic.002G265900,Sb02g030060,1474,4.99,4.2,0.09,0.15,0,"transferase activity, transferring hexosyl groups",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G267100,Sb02g030120,890,0.84,0.18,0.05,6.01,0,protein dimerization activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G269000,Sb02g030300,698,9.06,0,0,0,0,"regulation of transcription, DNA-templated",similar to DREB1a,biological_process
 Ratan Chopra et al 2015,Sobic.002G269100,Sb02g030310,827,3.55,0.05,44.53,1.51,1,"regulation of transcription, DNA-templated",similar to DREB-like protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G269300,Sb02g030320,722,54.8,5.86,91.42,14.96,7,"regulation of transcription, DNA-templated",similar to SbCBF6,biological_process
 Ratan Chopra et al 2015,Sobic.002G269400,Sb02g030330,785,107.39,5.89,87.21,21.44,4,"regulation of transcription, DNA-templated",similar to SbCBF6,biological_process
 Ratan Chopra et al 2015,Sobic.002G269500,Sb02g030340,734,17.78,1.82,30.86,5.73,7,"regulation of transcription, DNA-templated",similar to SbCBF6,biological_process
 Ratan Chopra et al 2015,Sobic.002G271000,Sb02g030480,584,28.36,1.14,9.2,0.39,5,protein binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G271200,Sb02g030500,2418,54.87,35.62,3.39,26.74,2,galactose biosynthetic process,similar to UDP-galactose epimerase,biological_process
 Ratan Chopra et al 2015,Sobic.002G273600,Sb02g030720,1854,1.61,11.48,0.07,1.81,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative Cytochrome P450,molecular_function
 Ratan Chopra et al 2015,Sobic.002G273700,Sb02g030730,1725,3.17,7.66,0.54,2.41,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative Cytochrome P450,molecular_function
 Ratan Chopra et al 2015,Sobic.002G273800,Sb02g030740,1987,0.9,2.13,0.14,0.46,0,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative Cytochrome P450,molecular_function
 Ratan Chopra et al 2015,Sobic.002G275200,Sb02g030880,1169,2.41,16.57,3.72,1.31,3,0,similar to PPR-protein-like,0
 Ratan Chopra et al 2015,Sobic.002G278600,Sb02g031150,4211,14.61,15.16,130.41,155.68,7,trans-Golgi network,similar to Peptidyl-prolyl cis-trans isomerase,cellular_component
 Ratan Chopra et al 2015,Sobic.002G278700,Sb02g031160,2758,17.14,16.1,261.8,315.58,2,ribonuclease T2 activity,similar to RNase S-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G278800,Sb02g031170,2293,84.01,42.43,451,638.53,14,ribonuclease T2 activity,similar to S-like RNase,molecular_function
 Ratan Chopra et al 2015,Sobic.002G281000,Sb02g031390,1694,62.63,14.86,8.09,46.12,8,transport,similar to Probable aquaporin PIP2-7,biological_process
 Ratan Chopra et al 2015,Sobic.002G284900,Sb02g031720,413,24.64,4.56,1.68,8.12,0,auxin-activated signaling pathway,similar to Auxin induced protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G285300,Sb02g031770,750,68.47,17.41,5.93,16.6,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G286400,Sb02g031870,2942,29.83,2.29,2.38,10.73,0,cytosol,similar to Putative uncharacterized protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G287000,Sb02g031940,2815,0.76,15.65,9.94,0.08,3,NADP binding,similar to Flavin containing monooxygenase 3-like,molecular_function
 Ratan Chopra et al 2015,Sobic.002G287100,Sb02g031950,1658,2.6,2.6,0.75,0.14,0,NADP binding,similar to Flavin-containing monooxygenase 3-like,molecular_function
 Ratan Chopra et al 2015,Sobic.002G288900,Sb02g032080,2468,8.43,10.71,0,0,0,0,,0
 Ratan Chopra et al 2015,Sobic.002G289000,Sb02g032085,3936,0.26,0.34,0,0,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G291700,Sb02g032300,2820,27.33,3.99,3.15,9.56,1,chloroplast relocation,similar to Os09g0553900 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G292500,Sb02g032360,1055,0.71,10.66,0.18,0.32,0,translation,similar to Os09g0483400 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G294500,Sb02g032580,1200,94.36,51.13,2.93,3.93,3,integral component of membrane,similar to Low temperature and salt responsive protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G298800,Sb02g032940,4246,8.42,2.08,0.98,3.45,5,structural molecule activity,similar to Os07g0470700 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G300100,Sb02g033080,356,12.76,2.75,0.39,6.23,0,0,similar to Os07g0475700 protein,0
 Ratan Chopra et al 2015,Sobic.002G302100,Sb02g033250,1289,20.08,1.43,5.61,15.84,0,polyamine biosynthetic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G303700,Sb02g033400,3691,4.18,11.91,37.64,18.87,1,acid phosphatase activity,similar to Os12g0576600 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G306800,Sb02g033700,1761,23.74,1.74,1.34,8.56,2,metabolic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G310800,Sb02g034050,2819,0.41,0.54,10.55,12.06,1,ADP binding,Predicted protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G310900,Sb02g034060,1840,5.53,0.21,0.13,3.31,0,protein binding,similar to Zinc finger and C2 domain protein-like,molecular_function
 Ratan Chopra et al 2015,Sobic.002G311200,Sb02g034090,7814,6.98,1.83,0.24,4.07,3,transmembrane transport,similar to Putative MATE efflux protein family protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G311300,Sb02g034100,1947,6.91,0.42,1.17,7.51,5,"transferase activity, transferring hexosyl groups",similar to Os07g0502900 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G314300,Sb02g034370,3230,45.38,22.03,8,68.76,6,sulfate reduction,similar to Adenosine 5'-phosphosulfate reductase 2,biological_process
 Ratan Chopra et al 2015,Sobic.002G318000,Sb02g034690,763,45.07,4.88,12.99,4.77,9,0,weakly similar to Putative uncharacterized protein P0650C03.15,0
 Ratan Chopra et al 2015,Sobic.002G321100,Sb02g034930,4226,2.59,1.54,0,0,0,ADP binding,similar to Os07g0521600 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G321200,Sb02g034940,2975,1.01,1.07,0,0,0,ADP binding,similar to Os07g0521800 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G322600,Sb02g035020,972,0.77,2.7,1.43,0.06,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G323600,Sb02g035110,1320,1.18,0.03,0,0.52,0,0,weakly similar to Lipase (Class 3) family-like protein,0
 Ratan Chopra et al 2015,Sobic.002G323900,Sb02g035140,904,194.84,8.85,38.22,14.65,11,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G324000,Sb02g035150,2312,187.71,745.2,8.45,107.22,3,isocitrate lyase activity,similar to Isocitrate lyase,molecular_function
 Ratan Chopra et al 2015,Sobic.002G324500,Sb02g035200,2374,27.42,2.63,2.79,21.89,0,"phosphotransferase activity, phosphate group as acceptor",,molecular_function
 Ratan Chopra et al 2015,Sobic.002G326100,Sb02g035320,1453,3.72,1.51,0.32,3.4,2,aspartic-type endopeptidase activity,similar to Os07g0533800 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G327700,Sb02g035440,3211,3.83,9.19,0.75,1.47,0,response to salicylic acid,similar to Putative serine/threonine-specific protein kinase,biological_process
 Ratan Chopra et al 2015,Sobic.002G327800,Sb02g035450,2987,4,6.63,0.71,2.44,1,"transferase activity, transferring phosphorus-containing groups",similar to Os07g0537500 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G328800,Sb02g035530,2871,7.65,1.37,0.13,1.64,3,"transferase activity, transferring phosphorus-containing groups",similar to Serine/threonine kinase receptor-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G328900,Sb02g035540,8129,1.01,0.14,0.05,0.78,0,"transferase activity, transferring phosphorus-containing groups",similar to Serine/threonine kinase receptor-like protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G329000,Sb02g035550,3483,16.15,3.47,1.54,3.04,15,"transferase activity, transferring phosphorus-containing groups",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G329400,Sb02g035590,2786,27.35,1.24,0.9,6.67,5,response to herbivore,similar to Beta-amylase,biological_process
 Ratan Chopra et al 2015,Sobic.002G330700,Sb02g035720,2028,8.02,4.66,0.91,2.83,1,0,similar to Putative uncharacterized protein OJ1612_A04.103,0
 Ratan Chopra et al 2015,Sobic.002G333300,Sb02g035920,3982,2.22,1.18,0.1,0.5,0,cellular protein localization,weakly similar to Serine /threonine kinase precursor,biological_process
 Ratan Chopra et al 2015,Sobic.002G333400,Sb02g035930,4459,1.02,0.07,0.1,0.14,0,recognition of pollen,similar to Putative S-receptor kinase KIK1,biological_process
 Ratan Chopra et al 2015,Sobic.002G333900,Sb02g035980,3045,0.08,9.51,0.09,0.22,0,cellulose synthase (UDP-forming) activity,similar to Cellulose synthase-like protein OsCslF4,molecular_function
 Ratan Chopra et al 2015,Sobic.002G334200,Sb02g036010,3085,0.22,1.64,6.23,0.77,0,cellulose synthase (UDP-forming) activity,similar to Cellulose synthase-like protein OsCslF3,molecular_function
 Ratan Chopra et al 2015,Sobic.002G334500,Sb02g036030,4368,5.77,0.69,0.31,2.19,4,cellulose synthase (UDP-forming) activity,similar to Cellulose synthase-like protein OsCslF3,molecular_function
 Ratan Chopra et al 2015,Sobic.002G335100,Sb02g036060,758,11.61,0.52,1.34,0.3,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G335400,Sb02g036090,1226,1.31,0.86,0.53,9.23,0,protein binding,similar to Putative uncharacterized protein P0013G11.27,molecular_function
 Ratan Chopra et al 2015,Sobic.002G338500,Sb02g036310,2412,67.02,11.6,8.72,157.58,1,sucrose:proton symporter activity,similar to Monosaccharide transporter 6,molecular_function
 Ratan Chopra et al 2015,Sobic.002G338800,Sb02g036340,973,34.46,0.48,3.71,32.2,0,microtubule associated complex,"similar to Chromosome chr19 scaffold_4, whole genome shotgun sequence",cellular_component
 Ratan Chopra et al 2015,Sobic.002G341900,Sb02g036605,557,12.39,1.06,14.05,2.14,3,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G342400,Sb02g036650,1625,3.01,0.02,2.54,4.23,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G345200,Sb02g036836,870,0.13,15.32,9.64,0.39,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G349900,Sb02g037210,4618,0.19,0.56,0.02,0.17,0,outer membrane,"similar to Protein TOC75, chloroplast precursor",cellular_component
 Ratan Chopra et al 2015,Sobic.002G351000,Sb02g037310,930,27.45,2.78,1.39,23.72,0,0,similar to Putative fasciclin-like arabinogalactan-protein,0
 Ratan Chopra et al 2015,Sobic.002G351300,Sb02g037340,3033,18.54,1.59,2.86,3.69,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G351400,Sb02g037350,971,7.34,444.22,4.29,5.8,1,"defense response to fungus, incompatible interaction",similar to Zeamatin precursor,biological_process
 Ratan Chopra et al 2015,Sobic.002G355200,Sb02g037680,2331,5.48,3.46,0.52,2.32,0,response to light stimulus,similar to Os07g0584200 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G356500,Sb02g037790,833,10.42,3.95,0.78,3.69,0,0,weakly similar to Putative uncharacterized protein OJ1113_E01.102,0
 Ratan Chopra et al 2015,Sobic.002G361100,Sb02g038130,975,3.54,165.17,2.23,5.07,1,glutathione binding,similar to Glutathione transferase,molecular_function
 Ratan Chopra et al 2015,Sobic.002G361200,Sb02g038140,1213,5.78,15.67,1.79,2.06,0,0,similar to Os07g0664400 protein,0
 Ratan Chopra et al 2015,Sobic.002G366100,Sb02g038520,2759,0.27,4.45,2.18,0.29,1,coenzyme binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G368700,Sb02g038780,5176,0.02,0.58,1.14,0.44,0,adventitious root development,similar to Putative MADS-domain transcription factor,biological_process
 Ratan Chopra et al 2015,Sobic.002G368800,Sb02g038790,1285,15.57,20.81,0.32,0.49,0,0,weakly similar to Os01g0341000 protein,0
 Ratan Chopra et al 2015,Sobic.002G369000,Sb02g038810,560,222.83,190.48,0,0,0,0,similar to Protein EGG APPARATUS-1,0
 Ratan Chopra et al 2015,Sobic.002G369500,Sb02g038850,1070,0.27,0.07,1.77,2.13,0,sulfotransferase activity,similar to Os07g0148600 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G370600,Sb02g038940,2822,265.92,57.59,33.32,164.47,2,molecular_function,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G371800,Sb02g039045,491,3.05,0,0,4.98,0,protein-disulfide reductase activity,similar to Putative uncharacterized protein OSJNBb0024A20.5,molecular_function
 Ratan Chopra et al 2015,Sobic.002G371900,Sb02g039050,920,14.56,0.47,1.21,29.42,2,intracellular signal transduction,weakly similar to CHP-rich zinc finger protein-like,biological_process
 Ratan Chopra et al 2015,Sobic.002G374500,Sb02g039220,1640,1.58,12.29,0,0.45,0,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G376400,Sb02g039400,3571,0.34,13.82,6.37,0.94,1,0,similar to Putative uncharacterized protein P0552F09.132,0
 Ratan Chopra et al 2015,Sobic.002G381200,Sb02g039770,632,3.91,0.5,0.15,0.81,0,0,weakly similar to Putative uncharacterized protein P0524E08.124,0
 Ratan Chopra et al 2015,null,Sb02g039910,1416,17.67,2.16,1.64,10.96,1,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G384400,Sb02g040060,1460,0.16,240.58,158.57,0.31,1,thiazole biosynthetic process,"similar to Thiazole biosynthetic enzyme 1-1, chloroplast precursor",biological_process
 Ratan Chopra et al 2015,Sobic.002G385700,Sb02g040190,1166,13.37,0.64,0.72,8.63,3,cellular carbohydrate metabolic process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G387200,Sb02g040350,3110,33.89,4.45,2.81,6.86,9,nucleic acid binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G388800,Sb02g040490,1998,19.97,2.12,2.62,0.48,3,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Cytochrome P450 CYP709C1,molecular_function
 Ratan Chopra et al 2015,Sobic.002G388900,Sb02g040500,2069,14.34,1,15.16,2.8,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Cytochrome P450 CYP709C1,molecular_function
 Ratan Chopra et al 2015,Sobic.002G389000,Sb02g040510,1952,5.48,0.14,2.11,0.55,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",similar to Putative cytochrome P450,molecular_function
 Ratan Chopra et al 2015,Sobic.002G392000,Sb02g040740,1376,1.88,4.73,1.31,0.17,1,peroxidase activity,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G393900,Sb02g040920,3837,1.99,0.32,0.19,1.08,0,ADP binding,similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G398200,Sb02g041290,2715,0.89,0.97,0,0.02,9,ADP binding,similar to Os11g0237900 protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G398400,Sb02g041310,1073,4.66,2.16,1.86,0.16,0,"transferase activity, transferring glycosyl groups",similar to Putative uncharacterized protein,molecular_function
 Ratan Chopra et al 2015,Sobic.002G401900,Sb02g041680,1245,38.61,4.44,2.98,6.48,0,biological_process,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G403300,Sb02g041790,698,4.61,0.45,0.4,7.01,0,0,similar to Os07g0659300 protein,0
 Ratan Chopra et al 2015,Sobic.002G403600,Sb02g041820,3199,111.99,64.21,13.02,46.18,0,metabolic process,,biological_process
 Ratan Chopra et al 2015,Sobic.002G404400,Sb02g041880,1126,41.98,20.05,4.65,7.22,9,cell redox homeostasis,similar to Putative uncharacterized protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G404500,Sb02g041890,795,17.72,8.28,67.88,74.24,6,0,Predicted protein,0
 Ratan Chopra et al 2015,Sobic.002G407200,Sb02g042115,1489,2.7,28.64,17.3,0.5,8,metabolic process,similar to Os07g0663500 protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G414400,Sb02g042680,588,3150.74,788.3,348.11,1808.71,0,membrane,similar to Putative uncharacterized protein,cellular_component
 Ratan Chopra et al 2015,Sobic.002G416100,Sb02g042790,1033,0.5,0.19,3.23,0.33,0,0,similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G416500,Sb02g042840,2583,1,34.72,86.38,1.5,0,peroxidase activity,similar to Plasma membrane-bound peroxidase 2b,molecular_function
 Ratan Chopra et al 2015,null,Sb02g042890,944,4.93,1.16,0.34,4.1,1,0,weakly similar to Fibroin 1a,0
 Ratan Chopra et al 2015,Sobic.002G418900,Sb02g043060,2537,16.75,0.22,6.46,3.41,2,0,weakly similar to Putative uncharacterized protein,0
 Ratan Chopra et al 2015,Sobic.002G420700,Sb02g043210,2266,4.54,11.3,0.45,5.02,0,"regulation of transcription, DNA-templated",weakly similar to Putative NAM (No apical meristem) protein,biological_process
 Ratan Chopra et al 2015,Sobic.002G420900,Sb02g043230,1636,149.03,1055.47,107.99,149.82,0,0,similar to Osr40g2 protein,0
 Ratan Chopra et al 2015,Sobic.002G421300,Sb02g043260,1075,479.35,734.25,76.96,352.52,0,0,similar to Osr40g3 protein,0
